year	rel_temperature	rel_pptn
126695	-0.961	0.091677005
126694	-0.9612	0.091652194
126693	-0.9614	0.091627382
126692	-0.9616	0.091602571
126691	-0.9618	0.09157776
126690	-0.962	0.091552949
126689	-0.9622	0.091528138
126688	-0.9624	0.091503327
126687	-0.9626	0.091478516
126686	-0.9628	0.091453705
126685	-0.963	0.091428894
126684	-0.9632	0.091404083
126683	-0.9634	0.091379271
126682	-0.9636	0.09135446
126681	-0.9638	0.091329649
126680	-0.964	0.091304838
126679	-0.9642	0.091280027
126678	-0.9644	0.091255216
126677	-0.9646	0.091230405
126676	-0.9648	0.091205594
126675	-0.965	0.091180783
126674	-0.9652	0.091155972
126673	-0.9654	0.09113116
126672	-0.9656	0.091106349
126671	-0.9658	0.091081538
126670	-0.966	0.091056727
126669	-0.9662	0.091031916
126668	-0.9664	0.091007105
126667	-0.9666	0.090982294
126666	-0.9668	0.090957483
126665	-0.967	0.090932672
126664	-0.9672	0.090907861
126663	-0.9674	0.09088305
126662	-0.9676	0.090858238
126661	-0.9678	0.090833427
126660	-0.968	0.090808616
126659	-0.9682	0.090783805
126658	-0.9684	0.090758994
126657	-0.9686	0.090734183
126656	-0.9688	0.090709372
126655	-0.969	0.090684561
126654	-0.9692	0.09065975
126653	-0.9694	0.090634939
126652	-0.9696	0.090610127
126651	-0.9698	0.090585316
126650	-0.97	0.090560505
126649	-0.9702	0.090535694
126648	-0.9704	0.090510883
126647	-0.9706	0.090486072
126646	-0.9708	0.090461261
126645	-0.971	0.09043645
126644	-0.9712	0.090411639
126643	-0.9714	0.090386828
126642	-0.9716	0.090362016
126641	-0.9718	0.090337205
126640	-0.972	0.090312394
126639	-0.9722	0.090287583
126638	-0.9724	0.090262772
126637	-0.9726	0.090237961
126636	-0.9728	0.09021315
126635	-0.973	0.090188339
126634	-0.9732	0.090163528
126633	-0.9734	0.090138717
126632	-0.9736	0.090113905
126631	-0.9738	0.090089094
126630	-0.974	0.090064283
126629	-0.9742	0.090039472
126628	-0.9744	0.090014661
126627	-0.9746	0.08998985
126626	-0.9748	0.089965039
126625	-0.975	0.089940228
126624	-0.9752	0.089915417
126623	-0.9754	0.089890606
126622	-0.9756	0.089865795
126621	-0.9758	0.089840983
126620	-0.976	0.089816172
126619	-0.9762	0.089791361
126618	-0.9764	0.08976655
126617	-0.9766	0.089741739
126616	-0.9768	0.089716928
126615	-0.977	0.089692117
126614	-0.9772	0.089667306
126613	-0.9774	0.089642495
126612	-0.9776	0.089617684
126611	-0.9778	0.089592872
126610	-0.978	0.089568061
126609	-0.9782	0.08954325
126608	-0.9784	0.089518439
126607	-0.9786	0.089493628
126606	-0.9788	0.089468817
126605	-0.979	0.089444006
126604	-0.9792	0.089419195
126603	-0.9794	0.089394384
126602	-0.9796	0.089369573
126601	-0.9798	0.089344761
126600	-0.98	0.08931995
126599	-0.9802	0.089295139
126598	-0.9804	0.089270328
126597	-0.9806	0.089245517
126596	-0.9808	0.089220706
126595	-0.981	0.089195895
126594	-0.9812	0.089171084
126593	-0.9814	0.089146273
126592	-0.9816	0.089121462
126591	-0.9818	0.089096651
126590	-0.982	0.089071839
126589	-0.9822	0.089047028
126588	-0.9824	0.089022217
126587	-0.9826	0.088997406
126586	-0.9828	0.088972595
126585	-0.983	0.088947784
126584	-0.9832	0.088922973
126583	-0.9834	0.088898162
126582	-0.9836	0.088873351
126581	-0.9838	0.08884854
126580	-0.984	0.088823728
126579	-0.9842	0.088798917
126578	-0.9844	0.088774106
126577	-0.9846	0.088749295
126576	-0.9848	0.088724484
126575	-0.985	0.088699673
126574	-0.9852	0.088674862
126573	-0.9854	0.088650051
126572	-0.9856	0.08862524
126571	-0.9858	0.088600429
126570	-0.986	0.088575617
126569	-0.9862	0.088550806
126568	-0.9864	0.088525995
126567	-0.9866	0.088501184
126566	-0.9868	0.088476373
126565	-0.987	0.088451562
126564	-0.9872	0.088426751
126563	-0.9874	0.08840194
126562	-0.9876	0.088377129
126561	-0.9878	0.088352318
126560	-0.988	0.088327506
126559	-0.9882	0.088302695
126558	-0.9884	0.088277884
126557	-0.9886	0.088253073
126556	-0.9888	0.088228262
126555	-0.989	0.088203451
126554	-0.9892	0.08817864
126553	-0.9894	0.088153829
126552	-0.9896	0.088129018
126551	-0.9898	0.088104207
126550	-0.99	0.088079396
126549	-0.9902	0.088054584
126548	-0.9904	0.088029773
126547	-0.9906	0.088004962
126546	-0.9908	0.087980151
126545	-0.991	0.08795534
126544	-0.9912	0.087930529
126543	-0.9914	0.087905718
126542	-0.9916	0.087880907
126541	-0.9918	0.087856096
126540	-0.992	0.087831285
126539	-0.9922	0.087806473
126538	-0.9924	0.087781662
126537	-0.9926	0.087756851
126536	-0.9928	0.08773204
126535	-0.993	0.087707229
126534	-0.9932	0.087682418
126533	-0.9934	0.087657607
126532	-0.9936	0.087632796
126531	-0.9938	0.087607985
126530	-0.994	0.087583174
126529	-0.9942	0.087558362
126528	-0.9944	0.087533551
126527	-0.9946	0.08750874
126526	-0.9948	0.087483929
126525	-0.995	0.087459118
126524	-0.9952	0.087434307
126523	-0.9954	0.087409496
126522	-0.9956	0.087384685
126521	-0.9958	0.087359874
126520	-0.996	0.087335063
126519	-0.9962	0.087310251
126518	-0.9964	0.08728544
126517	-0.9966	0.087260629
126516	-0.9968	0.087235818
126515	-0.997	0.087211007
126514	-0.9972	0.087186196
126513	-0.9974	0.087161385
126512	-0.9976	0.087136574
126511	-0.9978	0.087111763
126510	-0.998	0.087086952
126509	-0.9982	0.087062141
126508	-0.9984	0.087037329
126507	-0.9986	0.087012518
126506	-0.9988	0.086987707
126505	-0.999	0.086962896
126504	-0.9992	0.086938085
126503	-0.9994	0.086913274
126502	-0.9996	0.086888463
126501	-0.9998	0.086863652
126500	-1	0.086838841
126499	-1.0002	0.08681403
126498	-1.0004	0.086789218
126497	-1.0006	0.086764407
126496	-1.0008	0.086739596
126495	-1.001	0.086714785
126494	-1.0012	0.086689974
126493	-1.0014	0.086665163
126492	-1.0016	0.086640352
126491	-1.0018	0.086615541
126490	-1.002	0.08659073
126489	-1.0022	0.086565919
126488	-1.0024	0.086541107
126487	-1.0026	0.086516296
126486	-1.0028	0.086491485
126485	-1.003	0.086466674
126484	-1.0032	0.086441863
126483	-1.0034	0.086417052
126482	-1.0036	0.086392241
126481	-1.0038	0.08636743
126480	-1.004	0.086342619
126479	-1.0042	0.086317808
126478	-1.0044	0.086292997
126477	-1.0046	0.086268185
126476	-1.0048	0.086243374
126475	-1.005	0.086218563
126474	-1.0052	0.086193752
126473	-1.0054	0.086168941
126472	-1.0056	0.08614413
126471	-1.0058	0.086119319
126470	-1.006	0.086094508
126469	-1.0062	0.086069697
126468	-1.0064	0.086044886
126467	-1.0066	0.086020074
126466	-1.0068	0.085995263
126465	-1.007	0.085970452
126464	-1.0072	0.085945641
126463	-1.0074	0.08592083
126462	-1.0076	0.085896019
126461	-1.0078	0.085871208
126460	-1.008	0.085846397
126459	-1.0082	0.085821586
126458	-1.0084	0.085796775
126457	-1.0086	0.085771963
126456	-1.0088	0.085747152
126455	-1.009	0.085722341
126454	-1.0092	0.08569753
126453	-1.0094	0.085672719
126452	-1.0096	0.085647908
126451	-1.0098	0.085623097
126450	-1.01	0.085598286
126449	-1.0102	0.085573475
126448	-1.0104	0.085548664
126447	-1.0106	0.085523852
126446	-1.0108	0.085499041
126445	-1.011	0.08547423
126444	-1.0112	0.085449419
126443	-1.0114	0.085424608
126442	-1.0116	0.085399797
126441	-1.0118	0.085374986
126440	-1.012	0.085350175
126439	-1.0122	0.085325364
126438	-1.0124	0.085300553
126437	-1.0126	0.085275742
126436	-1.0128	0.08525093
126435	-1.013	0.085226119
126434	-1.0132	0.085201308
126433	-1.0134	0.085176497
126432	-1.0136	0.085151686
126431	-1.0138	0.085126875
126430	-1.014	0.085102064
126429	-1.0142	0.085077253
126428	-1.0144	0.085052442
126427	-1.0146	0.085027631
126426	-1.0148	0.085002819
126425	-1.015	0.084978008
126424	-1.0152	0.084953197
126423	-1.0154	0.084928386
126422	-1.0156	0.084903575
126421	-1.0158	0.084878764
126420	-1.016	0.084853953
126419	-1.0162	0.084829142
126418	-1.0164	0.084804331
126417	-1.0166	0.08477952
126416	-1.0168	0.084754708
126415	-1.017	0.084729897
126414	-1.0172	0.084705086
126413	-1.0174	0.084680275
126412	-1.0176	0.084655464
126411	-1.0178	0.084630653
126410	-1.018	0.084605842
126409	-1.0182	0.084581031
126408	-1.0184	0.08455622
126407	-1.0186	0.084531409
126406	-1.0188	0.084506597
126405	-1.019	0.084481786
126404	-1.0192	0.084456975
126403	-1.0194	0.084432164
126402	-1.0196	0.084407353
126401	-1.0198	0.084382542
126400	-1.02	0.084357731
126399	-1.0202	0.08433292
126398	-1.0204	0.084308109
126397	-1.0206	0.084283298
126396	-1.0208	0.084258487
126395	-1.021	0.084233675
126394	-1.0212	0.084208864
126393	-1.0214	0.084184053
126392	-1.0216	0.084159242
126391	-1.0218	0.084134431
126390	-1.022	0.08410962
126389	-1.0222	0.084084809
126388	-1.0224	0.084059998
126387	-1.0226	0.084035187
126386	-1.0228	0.084010376
126385	-1.023	0.083985564
126384	-1.0232	0.083960753
126383	-1.0234	0.083935942
126382	-1.0236	0.083911131
126381	-1.0238	0.08388632
126380	-1.024	0.083861509
126379	-1.0242	0.083836698
126378	-1.0244	0.083811887
126377	-1.0246	0.083787076
126376	-1.0248	0.083762265
126375	-1.025	0.083737453
126374	-1.0252	0.083712642
126373	-1.0254	0.083687831
126372	-1.0256	0.08366302
126371	-1.0258	0.083638209
126370	-1.026	0.083613398
126369	-1.0262	0.083588587
126368	-1.0264	0.083563776
126367	-1.0266	0.083538965
126366	-1.0268	0.083514154
126365	-1.027	0.083489343
126364	-1.0272	0.083464531
126363	-1.0274	0.08343972
126362	-1.0276	0.083414909
126361	-1.0278	0.083390098
126360	-1.028	0.083365287
126359	-1.0282	0.083340476
126358	-1.0284	0.083315665
126357	-1.0286	0.083290854
126356	-1.0288	0.083266043
126355	-1.029	0.083241232
126354	-1.0292	0.08321642
126353	-1.0294	0.083191609
126352	-1.0296	0.083166798
126351	-1.0298	0.083141987
126350	-1.03	0.083117176
126349	-1.0302	0.083092365
126348	-1.0304	0.083067554
126347	-1.0306	0.083042743
126346	-1.0308	0.083017932
126345	-1.031	0.082993121
126344	-1.0312	0.082968309
126343	-1.0314	0.082943498
126342	-1.0316	0.082918687
126341	-1.0318	0.082893876
126340	-1.032	0.082869065
126339	-1.0322	0.082844254
126338	-1.0324	0.082819443
126337	-1.0326	0.082794632
126336	-1.0328	0.082769821
126335	-1.033	0.08274501
126334	-1.0332	0.082720198
126333	-1.0334	0.082695387
126332	-1.0336	0.082670576
126331	-1.0338	0.082645765
126330	-1.034	0.082620954
126329	-1.0342	0.082596143
126328	-1.0344	0.082571332
126327	-1.0346	0.082546521
126326	-1.0348	0.08252171
126325	-1.035	0.082496899
126324	-1.0352	0.082472088
126323	-1.0354	0.082447276
126322	-1.0356	0.082422465
126321	-1.0358	0.082397654
126320	-1.036	0.082372843
126319	-1.0362	0.082348032
126318	-1.0364	0.082323221
126317	-1.0366	0.08229841
126316	-1.0368	0.082273599
126315	-1.037	0.082248788
126314	-1.0372	0.082223977
126313	-1.0374	0.082199165
126312	-1.0376	0.082174354
126311	-1.0378	0.082149543
126310	-1.038	0.082124732
126309	-1.0382	0.082099921
126308	-1.0384	0.08207511
126307	-1.0386	0.082050299
126306	-1.0388	0.082025488
126305	-1.039	0.082000677
126304	-1.0392	0.081975866
126303	-1.0394	0.081951054
126302	-1.0396	0.081926243
126301	-1.0398	0.081901432
126300	-1.04	0.081876621
126299	-1.0402	0.08185181
126298	-1.0404	0.081826999
126297	-1.0406	0.081802188
126296	-1.0408	0.081777377
126295	-1.041	0.081752566
126294	-1.0412	0.081727755
126293	-1.0414	0.081702943
126292	-1.0416	0.081678132
126291	-1.0418	0.081653321
126290	-1.042	0.08162851
126289	-1.0422	0.081603699
126288	-1.0424	0.081578888
126287	-1.0426	0.081554077
126286	-1.0428	0.081529266
126285	-1.043	0.081504455
126284	-1.0432	0.081479644
126283	-1.0434	0.081454833
126282	-1.0436	0.081430021
126281	-1.0438	0.08140521
126280	-1.044	0.081380399
126279	-1.0442	0.081355588
126278	-1.0444	0.081330777
126277	-1.0446	0.081305966
126276	-1.0448	0.081281155
126275	-1.045	0.081256344
126274	-1.0452	0.081231533
126273	-1.0454	0.081206722
126272	-1.0456	0.08118191
126271	-1.0458	0.081157099
126270	-1.046	0.081132288
126269	-1.0462	0.081107477
126268	-1.0464	0.081082666
126267	-1.0466	0.081057855
126266	-1.0468	0.081033044
126265	-1.047	0.081008233
126264	-1.0472	0.080983422
126263	-1.0474	0.080958611
126262	-1.0476	0.080933799
126261	-1.0478	0.080908988
126260	-1.048	0.080884177
126259	-1.0482	0.080859366
126258	-1.0484	0.080834555
126257	-1.0486	0.080809744
126256	-1.0488	0.080784933
126255	-1.049	0.080760122
126254	-1.0492	0.080735311
126253	-1.0494	0.0807105
126252	-1.0496	0.080685689
126251	-1.0498	0.080660877
126250	-1.05	0.080636066
126249	-1.0502	0.080611255
126248	-1.0504	0.080586444
126247	-1.0506	0.080561633
126246	-1.0508	0.080536822
126245	-1.051	0.080512011
126244	-1.0512	0.0804872
126243	-1.0514	0.080462389
126242	-1.0516	0.080437578
126241	-1.0518	0.080412766
126240	-1.052	0.080387955
126239	-1.0522	0.080363144
126238	-1.0524	0.080338333
126237	-1.0526	0.080313522
126236	-1.0528	0.080288711
126235	-1.053	0.0802639
126234	-1.0532	0.080239089
126233	-1.0534	0.080214278
126232	-1.0536	0.080189467
126231	-1.0538	0.080164655
126230	-1.054	0.080139844
126229	-1.0542	0.080115033
126228	-1.0544	0.080090222
126227	-1.0546	0.080065411
126226	-1.0548	0.0800406
126225	-1.055	0.080015789
126224	-1.0552	0.079990978
126223	-1.0554	0.079966167
126222	-1.0556	0.079941356
126221	-1.0558	0.079916544
126220	-1.056	0.079891733
126219	-1.0562	0.079866922
126218	-1.0564	0.079842111
126217	-1.0566	0.0798173
126216	-1.0568	0.079792489
126215	-1.057	0.079767678
126214	-1.0572	0.079742867
126213	-1.0574	0.079718056
126212	-1.0576	0.079693245
126211	-1.0578	0.079668434
126210	-1.058	0.079643622
126209	-1.0582	0.079618811
126208	-1.0584	0.079594
126207	-1.0586	0.079569189
126206	-1.0588	0.079544378
126205	-1.059	0.079519567
126204	-1.0592	0.079494756
126203	-1.0594	0.079469945
126202	-1.0596	0.079445134
126201	-1.0598	0.079420323
126200	-1.06	0.079395511
126199	-1.0602	0.0793707
126198	-1.0604	0.079345889
126197	-1.0606	0.079321078
126196	-1.0608	0.079296267
126195	-1.061	0.079271456
126194	-1.0612	0.079246645
126193	-1.0614	0.079221834
126192	-1.0616	0.079197023
126191	-1.0618	0.079172212
126190	-1.062	0.0791474
126189	-1.0622	0.079122589
126188	-1.0624	0.079097778
126187	-1.0626	0.079072967
126186	-1.0628	0.079048156
126185	-1.063	0.079023345
126184	-1.0632	0.078998534
126183	-1.0634	0.078973723
126182	-1.0636	0.078948912
126181	-1.0638	0.078924101
126180	-1.064	0.07889929
126179	-1.0642	0.078874478
126178	-1.0644	0.078849667
126177	-1.0646	0.078824856
126176	-1.0648	0.078800045
126175	-1.065	0.078775234
126174	-1.0652	0.078750423
126173	-1.0654	0.078725612
126172	-1.0656	0.078700801
126171	-1.0658	0.07867599
126170	-1.066	0.078651179
126169	-1.0662	0.078626367
126168	-1.0664	0.078601556
126167	-1.0666	0.078576745
126166	-1.0668	0.078551934
126165	-1.067	0.078527123
126164	-1.0672	0.078502312
126163	-1.0674	0.078477501
126162	-1.0676	0.07845269
126161	-1.0678	0.078427879
126160	-1.068	0.078403068
126159	-1.0682	0.078378256
126158	-1.0684	0.078353445
126157	-1.0686	0.078328634
126156	-1.0688	0.078303823
126155	-1.069	0.078279012
126154	-1.0692	0.078254201
126153	-1.0694	0.07822939
126152	-1.0696	0.078204579
126151	-1.0698	0.078179768
126150	-1.07	0.078154957
126149	-1.0702	0.078130145
126148	-1.0704	0.078105334
126147	-1.0706	0.078080523
126146	-1.0708	0.078055712
126145	-1.071	0.078030901
126144	-1.0712	0.07800609
126143	-1.0714	0.077981279
126142	-1.0716	0.077956468
126141	-1.0718	0.077931657
126140	-1.072	0.077906846
126139	-1.0722	0.077882035
126138	-1.0724	0.077857223
126137	-1.0726	0.077832412
126136	-1.0728	0.077807601
126135	-1.073	0.07778279
126134	-1.0732	0.077757979
126133	-1.0734	0.077733168
126132	-1.0736	0.077708357
126131	-1.0738	0.077683546
126130	-1.074	0.077658735
126129	-1.0742	0.077633924
126128	-1.0744	0.077609112
126127	-1.0746	0.077584301
126126	-1.0748	0.07755949
126125	-1.075	0.077534679
126124	-1.0752	0.077509868
126123	-1.0754	0.077485057
126122	-1.0756	0.077460246
126121	-1.0758	0.077435435
126120	-1.076	0.077410624
126119	-1.0762	0.077385813
126118	-1.0764	0.077361001
126117	-1.0766	0.07733619
126116	-1.0768	0.077311379
126115	-1.077	0.077286568
126114	-1.0772	0.077261757
126113	-1.0774	0.077236946
126112	-1.0776	0.077212135
126111	-1.0778	0.077187324
126110	-1.078	0.077162513
126109	-1.0782	0.077137702
126108	-1.0784	0.07711289
126107	-1.0786	0.077088079
126106	-1.0788	0.077063268
126105	-1.079	0.077038457
126104	-1.0792	0.077013646
126103	-1.0794	0.076988835
126102	-1.0796	0.076964024
126101	-1.0798	0.076939213
126100	-1.08	0.076914402
126099	-1.0802	0.076889591
126098	-1.0804	0.07686478
126097	-1.0806	0.076839968
126096	-1.0808	0.076815157
126095	-1.081	0.076790346
126094	-1.0812	0.076765535
126093	-1.0814	0.076740724
126092	-1.0816	0.076715913
126091	-1.0818	0.076691102
126090	-1.082	0.076666291
126089	-1.0822	0.07664148
126088	-1.0824	0.076616669
126087	-1.0826	0.076591857
126086	-1.0828	0.076567046
126085	-1.083	0.076542235
126084	-1.0832	0.076517424
126083	-1.0834	0.076492613
126082	-1.0836	0.076467802
126081	-1.0838	0.076442991
126080	-1.084	0.07641818
126079	-1.0842	0.076393369
126078	-1.0844	0.076368558
126077	-1.0846	0.076343746
126076	-1.0848	0.076318935
126075	-1.085	0.076294124
126074	-1.0852	0.076269313
126073	-1.0854	0.076244502
126072	-1.0856	0.076219691
126071	-1.0858	0.07619488
126070	-1.086	0.076170069
126069	-1.0862	0.076145258
126068	-1.0864	0.076120447
126067	-1.0866	0.076095636
126066	-1.0868	0.076070824
126065	-1.087	0.076046013
126064	-1.0872	0.076021202
126063	-1.0874	0.075996391
126062	-1.0876	0.07597158
126061	-1.0878	0.075946769
126060	-1.088	0.075921958
126059	-1.0882	0.075897147
126058	-1.0884	0.075872336
126057	-1.0886	0.075847525
126056	-1.0888	0.075822713
126055	-1.089	0.075797902
126054	-1.0892	0.075773091
126053	-1.0894	0.07574828
126052	-1.0896	0.075723469
126051	-1.0898	0.075698658
126050	-1.09	0.075673847
126049	-1.0902	0.075649036
126048	-1.0904	0.075624225
126047	-1.0906	0.075599414
126046	-1.0908	0.075574602
126045	-1.091	0.075549791
126044	-1.0912	0.07552498
126043	-1.0914	0.075500169
126042	-1.0916	0.075475358
126041	-1.0918	0.075450547
126040	-1.092	0.075425736
126039	-1.0922	0.075400925
126038	-1.0924	0.075376114
126037	-1.0926	0.075351303
126036	-1.0928	0.075326491
126035	-1.093	0.07530168
126034	-1.0932	0.075276869
126033	-1.0934	0.075252058
126032	-1.0936	0.075227247
126031	-1.0938	0.075202436
126030	-1.094	0.075177625
126029	-1.0942	0.075152814
126028	-1.0944	0.075128003
126027	-1.0946	0.075103192
126026	-1.0948	0.075078381
126025	-1.095	0.075053569
126024	-1.0952	0.075028758
126023	-1.0954	0.075003947
126022	-1.0956	0.074979136
126021	-1.0958	0.074954325
126020	-1.096	0.074929514
126019	-1.0962	0.074904703
126018	-1.0964	0.074879892
126017	-1.0966	0.074855081
126016	-1.0968	0.07483027
126015	-1.097	0.074805458
126014	-1.0972	0.074780647
126013	-1.0974	0.074755836
126012	-1.0976	0.074731025
126011	-1.0978	0.074706214
126010	-1.098	0.074681403
126009	-1.0982	0.074656592
126008	-1.0984	0.074631781
126007	-1.0986	0.07460697
126006	-1.0988	0.074582159
126005	-1.099	0.074557347
126004	-1.0992	0.074532536
126003	-1.0994	0.074507725
126002	-1.0996	0.074482914
126001	-1.0998	0.074458103
126000	-1.1	0.074433292
125999	-1.1001	0.074456975
125998	-1.1002	0.074480659
125997	-1.1003	0.074504342
125996	-1.1004	0.074528025
125995	-1.1005	0.074551709
125994	-1.1006	0.074575392
125993	-1.1007	0.074599075
125992	-1.1008	0.074622759
125991	-1.1009	0.074646442
125990	-1.101	0.074670125
125989	-1.1011	0.074693809
125988	-1.1012	0.074717492
125987	-1.1013	0.074741175
125986	-1.1014	0.074764858
125985	-1.1015	0.074788542
125984	-1.1016	0.074812225
125983	-1.1017	0.074835908
125982	-1.1018	0.074859592
125981	-1.1019	0.074883275
125980	-1.102	0.074906958
125979	-1.1021	0.074930642
125978	-1.1022	0.074954325
125977	-1.1023	0.074978008
125976	-1.1024	0.075001692
125975	-1.1025	0.075025375
125974	-1.1026	0.075049058
125973	-1.1027	0.075072742
125972	-1.1028	0.075096425
125971	-1.1029	0.075120108
125970	-1.103	0.075143792
125969	-1.1031	0.075167475
125968	-1.1032	0.075191158
125967	-1.1033	0.075214842
125966	-1.1034	0.075238525
125965	-1.1035	0.075262208
125964	-1.1036	0.075285892
125963	-1.1037	0.075309575
125962	-1.1038	0.075333258
125961	-1.1039	0.075356941
125960	-1.104	0.075380625
125959	-1.1041	0.075404308
125958	-1.1042	0.075427991
125957	-1.1043	0.075451675
125956	-1.1044	0.075475358
125955	-1.1045	0.075499041
125954	-1.1046	0.075522725
125953	-1.1047	0.075546408
125952	-1.1048	0.075570091
125951	-1.1049	0.075593775
125950	-1.105	0.075617458
125949	-1.1051	0.075641141
125948	-1.1052	0.075664825
125947	-1.1053	0.075688508
125946	-1.1054	0.075712191
125945	-1.1055	0.075735875
125944	-1.1056	0.075759558
125943	-1.1057	0.075783241
125942	-1.1058	0.075806925
125941	-1.1059	0.075830608
125940	-1.106	0.075854291
125939	-1.1061	0.075877975
125938	-1.1062	0.075901658
125937	-1.1063	0.075925341
125936	-1.1064	0.075949024
125935	-1.1065	0.075972708
125934	-1.1066	0.075996391
125933	-1.1067	0.076020074
125932	-1.1068	0.076043758
125931	-1.1069	0.076067441
125930	-1.107	0.076091124
125929	-1.1071	0.076114808
125928	-1.1072	0.076138491
125927	-1.1073	0.076162174
125926	-1.1074	0.076185858
125925	-1.1075	0.076209541
125924	-1.1076	0.076233224
125923	-1.1077	0.076256908
125922	-1.1078	0.076280591
125921	-1.1079	0.076304274
125920	-1.108	0.076327958
125919	-1.1081	0.076351641
125918	-1.1082	0.076375324
125917	-1.1083	0.076399008
125916	-1.1084	0.076422691
125915	-1.1085	0.076446374
125914	-1.1086	0.076470058
125913	-1.1087	0.076493741
125912	-1.1088	0.076517424
125911	-1.1089	0.076541107
125910	-1.109	0.076564791
125909	-1.1091	0.076588474
125908	-1.1092	0.076612157
125907	-1.1093	0.076635841
125906	-1.1094	0.076659524
125905	-1.1095	0.076683207
125904	-1.1096	0.076706891
125903	-1.1097	0.076730574
125902	-1.1098	0.076754257
125901	-1.1099	0.076777941
125900	-1.11	0.076801624
125899	-1.1101	0.076825307
125898	-1.1102	0.076848991
125897	-1.1103	0.076872674
125896	-1.1104	0.076896357
125895	-1.1105	0.076920041
125894	-1.1106	0.076943724
125893	-1.1107	0.076967407
125892	-1.1108	0.076991091
125891	-1.1109	0.077014774
125890	-1.111	0.077038457
125889	-1.1111	0.077062141
125888	-1.1112	0.077085824
125887	-1.1113	0.077109507
125886	-1.1114	0.07713319
125885	-1.1115	0.077156874
125884	-1.1116	0.077180557
125883	-1.1117	0.07720424
125882	-1.1118	0.077227924
125881	-1.1119	0.077251607
125880	-1.112	0.07727529
125879	-1.1121	0.077298974
125878	-1.1122	0.077322657
125877	-1.1123	0.07734634
125876	-1.1124	0.077370024
125875	-1.1125	0.077393707
125874	-1.1126	0.07741739
125873	-1.1127	0.077441074
125872	-1.1128	0.077464757
125871	-1.1129	0.07748844
125870	-1.113	0.077512124
125869	-1.1131	0.077535807
125868	-1.1132	0.07755949
125867	-1.1133	0.077583174
125866	-1.1134	0.077606857
125865	-1.1135	0.07763054
125864	-1.1136	0.077654224
125863	-1.1137	0.077677907
125862	-1.1138	0.07770159
125861	-1.1139	0.077725273
125860	-1.114	0.077748957
125859	-1.1141	0.07777264
125858	-1.1142	0.077796323
125857	-1.1143	0.077820007
125856	-1.1144	0.07784369
125855	-1.1145	0.077867373
125854	-1.1146	0.077891057
125853	-1.1147	0.07791474
125852	-1.1148	0.077938423
125851	-1.1149	0.077962107
125850	-1.115	0.07798579
125849	-1.1151	0.078009473
125848	-1.1152	0.078033157
125847	-1.1153	0.07805684
125846	-1.1154	0.078080523
125845	-1.1155	0.078104207
125844	-1.1156	0.07812789
125843	-1.1157	0.078151573
125842	-1.1158	0.078175257
125841	-1.1159	0.07819894
125840	-1.116	0.078222623
125839	-1.1161	0.078246307
125838	-1.1162	0.07826999
125837	-1.1163	0.078293673
125836	-1.1164	0.078317356
125835	-1.1165	0.07834104
125834	-1.1166	0.078364723
125833	-1.1167	0.078388406
125832	-1.1168	0.07841209
125831	-1.1169	0.078435773
125830	-1.117	0.078459456
125829	-1.1171	0.07848314
125828	-1.1172	0.078506823
125827	-1.1173	0.078530506
125826	-1.1174	0.07855419
125825	-1.1175	0.078577873
125824	-1.1176	0.078601556
125823	-1.1177	0.07862524
125822	-1.1178	0.078648923
125821	-1.1179	0.078672606
125820	-1.118	0.07869629
125819	-1.1181	0.078719973
125818	-1.1182	0.078743656
125817	-1.1183	0.07876734
125816	-1.1184	0.078791023
125815	-1.1185	0.078814706
125814	-1.1186	0.07883839
125813	-1.1187	0.078862073
125812	-1.1188	0.078885756
125811	-1.1189	0.078909439
125810	-1.119	0.078933123
125809	-1.1191	0.078956806
125808	-1.1192	0.078980489
125807	-1.1193	0.079004173
125806	-1.1194	0.079027856
125805	-1.1195	0.079051539
125804	-1.1196	0.079075223
125803	-1.1197	0.079098906
125802	-1.1198	0.079122589
125801	-1.1199	0.079146273
125800	-1.12	0.079169956
125799	-1.1201	0.079193639
125798	-1.1202	0.079217323
125797	-1.1203	0.079241006
125796	-1.1204	0.079264689
125795	-1.1205	0.079288373
125794	-1.1206	0.079312056
125793	-1.1207	0.079335739
125792	-1.1208	0.079359423
125791	-1.1209	0.079383106
125790	-1.121	0.079406789
125789	-1.1211	0.079430473
125788	-1.1212	0.079454156
125787	-1.1213	0.079477839
125786	-1.1214	0.079501522
125785	-1.1215	0.079525206
125784	-1.1216	0.079548889
125783	-1.1217	0.079572572
125782	-1.1218	0.079596256
125781	-1.1219	0.079619939
125780	-1.122	0.079643622
125779	-1.1221	0.079667306
125778	-1.1222	0.079690989
125777	-1.1223	0.079714672
125776	-1.1224	0.079738356
125775	-1.1225	0.079762039
125774	-1.1226	0.079785722
125773	-1.1227	0.079809406
125772	-1.1228	0.079833089
125771	-1.1229	0.079856772
125770	-1.123	0.079880456
125769	-1.1231	0.079904139
125768	-1.1232	0.079927822
125767	-1.1233	0.079951506
125766	-1.1234	0.079975189
125765	-1.1235	0.079998872
125764	-1.1236	0.080022556
125763	-1.1237	0.080046239
125762	-1.1238	0.080069922
125761	-1.1239	0.080093606
125760	-1.124	0.080117289
125759	-1.1241	0.080140972
125758	-1.1242	0.080164655
125757	-1.1243	0.080188339
125756	-1.1244	0.080212022
125755	-1.1245	0.080235705
125754	-1.1246	0.080259389
125753	-1.1247	0.080283072
